CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM,Cluster,Decay_Monetary,Action
12936.0,17,4,1063.9,4,3,3,433,Loyal Customers,3.4,0,59.10555555555556,Upsell & cross-sell
12937.0,15,4,1504.27,4,3,3,433,Loyal Customers,3.4,0,94.016875,Upsell & cross-sell
12938.0,26,1,114.14,3,1,1,311,Potential Loyalists,1.8000000000000003,0,4.227407407407408,Targeted promotions
12939.0,64,8,11581.8,2,4,4,244,At Risk,3.2,0,178.18153846153845,Win-back campaigns
12940.0,55,2,913.54,2,2,3,223,Hibernating,2.3,0,16.313214285714285,Reactivation or cost control
12942.0,131,3,683.9,2,3,3,233,At Risk,2.5999999999999996,3,5.181060606060606,Win-back campaigns
12944.0,36,2,604.51,3,2,2,322,Potential Loyalists,2.4000000000000004,0,16.33810810810811,Targeted promotions
12945.0,288,1,462.95,1,1,2,112,Hibernating,1.2999999999999998,1,1.6019031141868512,Reactivation or cost control
12947.0,144,6,1603.99,1,4,3,143,At Risk,2.5,3,11.062,Win-back campaigns
12948.0,16,7,2064.95,4,4,4,444,Champions,4.0,0,121.46764705882352,"Reward loyalty, exclusive offers"
12949.0,31,8,4167.22,3,4,4,344,Hibernating,3.6000000000000005,0,130.225625,Reactivation or cost control
12950.0,2,3,1843.0,4,3,4,434,Loyal Customers,3.7,0,614.3333333333334,Upsell & cross-sell
12951.0,9,6,1064.07,4,4,3,443,Loyal Customers,3.6999999999999997,0,106.407,Upsell & cross-sell
12952.0,6,4,1387.79,4,3,3,433,Loyal Customers,3.4,0,198.25571428571428,Upsell & cross-sell
12953.0,10,1,329.85,4,1,2,412,Potential Loyalists,2.5,0,29.986363636363638,Targeted promotions
12955.0,1,11,4757.16,4,4,4,444,Champions,4.0,0,2378.58,"Reward loyalty, exclusive offers"
12956.0,306,1,108.07,1,1,1,111,Hibernating,1.0,1,0.35201954397394136,Reactivation or cost control
12957.0,10,8,4017.54,4,4,4,444,Champions,4.0,0,365.2309090909091,"Reward loyalty, exclusive offers"
12962.0,7,2,266.39,4,2,1,421,Potential Loyalists,2.5,0,33.29875,Targeted promotions
12963.0,8,8,1856.63,4,4,4,444,Champions,4.0,0,206.29222222222222,"Reward loyalty, exclusive offers"
12965.0,89,1,771.91,2,1,3,213,Hibernating,2.0,3,8.576777777777778,Reactivation or cost control
12966.0,10,1,160.18,4,1,1,411,Potential Loyalists,2.2,0,14.561818181818182,Targeted promotions
12967.0,358,2,1660.9,1,2,3,123,Hibernating,1.9,1,4.626462395543176,Reactivation or cost control
12968.0,112,1,135.95,2,1,1,211,Hibernating,1.4000000000000001,3,1.2030973451327434,Reactivation or cost control
12970.0,7,4,452.24,4,3,2,432,Loyal Customers,3.1,0,56.53,Upsell & cross-sell
12971.0,4,86,11189.91,4,4,4,444,Champions,4.0,2,2237.982,"Reward loyalty, exclusive offers"
12974.0,198,1,144.8,1,1,1,111,Hibernating,1.0,3,0.7276381909547739,Reactivation or cost control
12976.0,212,1,738.6,1,1,3,113,Hibernating,1.5999999999999999,1,3.467605633802817,Reactivation or cost control
12977.0,156,1,39.239999999999995,1,1,1,111,Hibernating,1.0,3,0.24993630573248404,Reactivation or cost control
12980.0,158,9,7374.900000000001,1,4,4,144,At Risk,2.8,3,46.383018867924534,Win-back campaigns
12981.0,30,2,372.21999999999997,3,2,2,322,Potential Loyalists,2.4000000000000004,0,12.007096774193547,Targeted promotions
12982.0,243,1,390.54,1,1,2,112,Hibernating,1.2999999999999998,1,1.6005737704918033,Reactivation or cost control
12984.0,19,1,97.5,3,1,1,311,Potential Loyalists,1.8000000000000003,0,4.875,Targeted promotions
12985.0,1,2,1239.38,4,2,3,423,Potential Loyalists,3.1,0,619.69,Targeted promotions
12987.0,74,2,558.7,2,2,2,222,Hibernating,2.0,3,7.449333333333334,Reactivation or cost control
12988.0,292,1,535.32,1,1,2,112,Hibernating,1.2999999999999998,1,1.8270307167235496,Reactivation or cost control
12989.0,3,15,6924.110000000001,4,4,4,444,Champions,4.0,0,1731.0275000000001,"Reward loyalty, exclusive offers"
12990.0,31,3,409.5,3,3,2,332,Hibernating,2.7,0,12.796875,Reactivation or cost control
12991.0,23,2,503.76,3,2,2,322,Potential Loyalists,2.4000000000000004,0,20.99,Targeted promotions
12993.0,23,4,414.76,3,3,2,332,Hibernating,2.7,0,17.281666666666666,Reactivation or cost control
12994.0,4,3,974.4200000000001,4,3,3,433,Loyal Customers,3.4,0,194.88400000000001,Upsell & cross-sell
12995.0,85,1,211.32,2,1,1,211,Hibernating,1.4000000000000001,3,2.457209302325581,Reactivation or cost control
12997.0,22,4,1226.89,3,3,3,333,Hibernating,3.0,0,53.343043478260874,Reactivation or cost control
12999.0,196,3,455.88,1,3,2,132,At Risk,1.9,3,2.3141116751269037,Win-back campaigns
13000.0,107,3,534.85,2,3,2,232,At Risk,2.3,3,4.952314814814815,Win-back campaigns
13001.0,4,13,9818.82,4,4,4,444,Champions,4.0,0,1963.764,"Reward loyalty, exclusive offers"
13002.0,318,1,120.94999999999999,1,1,1,111,Hibernating,1.0,1,0.37915360501567397,Reactivation or cost control
13003.0,106,3,149.05,2,3,1,231,At Risk,2.0,3,1.3929906542056076,Win-back campaigns
13004.0,12,18,5655.91,4,4,4,444,Champions,4.0,0,435.07,"Reward loyalty, exclusive offers"
13005.0,174,2,513.7,1,2,2,122,Hibernating,1.6,3,2.9354285714285715,Reactivation or cost control
13006.0,56,1,81.57,2,1,1,211,Hibernating,1.4000000000000001,0,1.4310526315789474,Reactivation or cost control
13008.0,323,1,229.46999999999997,1,1,1,111,Hibernating,1.0,1,0.7082407407407406,Reactivation or cost control
13011.0,372,1,50.550000000000004,1,1,1,111,Hibernating,1.0,1,0.13552278820375335,Reactivation or cost control
13012.0,9,8,1661.8400000000001,4,4,4,444,Champions,4.0,0,166.18400000000003,"Reward loyalty, exclusive offers"
13013.0,1,13,4810.9400000000005,4,4,4,444,Champions,4.0,0,2405.4700000000003,"Reward loyalty, exclusive offers"
13014.0,11,10,3466.2799999999997,4,4,4,444,Champions,4.0,0,288.8566666666666,"Reward loyalty, exclusive offers"
13015.0,53,5,3346.28,2,4,4,244,At Risk,3.2,0,61.96814814814815,Win-back campaigns
13016.0,73,3,789.89,2,3,3,233,At Risk,2.5999999999999996,0,10.674189189189189,Win-back campaigns
13017.0,7,1,204.0,4,1,1,411,Potential Loyalists,2.2,0,25.5,Targeted promotions
13018.0,16,28,7277.7,4,4,4,444,Champions,4.0,2,428.09999999999997,"Reward loyalty, exclusive offers"
13021.0,4,9,2616.38,4,4,4,444,Champions,4.0,0,523.2760000000001,"Reward loyalty, exclusive offers"
13023.0,64,2,689.9,2,2,3,223,Hibernating,2.3,0,10.613846153846154,Reactivation or cost control
13026.0,1,5,975.36,4,4,3,443,Loyal Customers,3.6999999999999997,0,487.68,Upsell & cross-sell
13027.0,114,6,6912.0,2,4,4,244,At Risk,3.2,3,60.10434782608696,Win-back campaigns
13028.0,23,2,661.3199999999999,3,2,2,322,Potential Loyalists,2.4000000000000004,0,27.554999999999996,Targeted promotions
13029.0,31,3,1247.5,3,3,3,333,Hibernating,3.0,0,38.984375,Reactivation or cost control
13030.0,11,2,799.48,4,2,3,423,Potential Loyalists,3.1,0,66.62333333333333,Targeted promotions
13032.0,52,2,1010.18,2,2,3,223,Hibernating,2.3,0,19.06,Reactivation or cost control
13033.0,357,1,190.55,1,1,1,111,Hibernating,1.0,1,0.5322625698324023,Reactivation or cost control
13034.0,55,2,642.77,2,2,2,222,Hibernating,2.0,0,11.478035714285713,Reactivation or cost control
13035.0,74,2,921.88,2,2,3,223,Hibernating,2.3,3,12.291733333333333,Reactivation or cost control
13037.0,138,3,881.07,2,3,3,233,At Risk,2.5999999999999996,3,6.33863309352518,Win-back campaigns
13038.0,80,3,908.46,2,3,3,233,At Risk,2.5999999999999996,3,11.215555555555556,Win-back campaigns
13040.0,9,2,676.99,4,2,3,423,Potential Loyalists,3.1,0,67.699,Targeted promotions
13043.0,273,1,516.42,1,1,2,112,Hibernating,1.2999999999999998,1,1.884744525547445,Reactivation or cost control
13044.0,291,1,560.47,1,1,2,112,Hibernating,1.2999999999999998,1,1.9194178082191782,Reactivation or cost control
13045.0,99,1,305.28000000000003,2,1,1,211,Hibernating,1.4000000000000001,3,3.0528000000000004,Reactivation or cost control
13046.0,31,2,629.31,3,2,2,322,Potential Loyalists,2.4000000000000004,0,19.6659375,Targeted promotions
13047.0,32,10,3237.54,3,4,4,344,Hibernating,3.6000000000000005,0,98.10727272727273,Reactivation or cost control
13048.0,14,4,1835.91,4,3,4,434,Loyal Customers,3.7,0,122.394,Upsell & cross-sell
13049.0,64,2,656.6800000000001,2,2,2,222,Hibernating,2.0,0,10.102769230769232,Reactivation or cost control
13050.0,15,17,5836.86,4,4,4,444,Champions,4.0,0,364.80375,"Reward loyalty, exclusive offers"
13052.0,212,1,348.15000000000003,1,1,2,112,Hibernating,1.2999999999999998,1,1.6345070422535213,Reactivation or cost control
13055.0,78,3,1214.41,2,3,3,233,At Risk,2.5999999999999996,3,15.372278481012659,Win-back campaigns
13058.0,25,3,271.40000000000003,3,3,1,331,Hibernating,2.4,0,10.43846153846154,Reactivation or cost control
13059.0,250,1,183.4,1,1,1,111,Hibernating,1.0,1,0.7306772908366534,Reactivation or cost control
13060.0,254,1,307.53,1,1,2,112,Hibernating,1.2999999999999998,1,1.206,Reactivation or cost control
13061.0,72,1,248.61,2,1,1,211,Hibernating,1.4000000000000001,3,3.4056164383561645,Reactivation or cost control
13062.0,191,1,346.98,1,1,2,112,Hibernating,1.2999999999999998,3,1.8071875000000002,Reactivation or cost control
13064.0,13,4,1119.49,4,3,3,433,Loyal Customers,3.4,0,79.96357142857143,Upsell & cross-sell
13065.0,373,1,205.86,1,1,1,111,Hibernating,1.0,1,0.550427807486631,Reactivation or cost control
13066.0,24,2,470.8,3,2,2,322,Potential Loyalists,2.4000000000000004,0,18.832,Targeted promotions
13067.0,82,1,115.46000000000001,2,1,1,211,Hibernating,1.4000000000000001,3,1.3910843373493977,Reactivation or cost control
13068.0,10,2,344.0,4,2,2,422,Potential Loyalists,2.8000000000000003,0,31.272727272727273,Targeted promotions
13069.0,1,24,4436.12,4,4,4,444,Champions,4.0,2,2218.06,"Reward loyalty, exclusive offers"
13070.0,192,1,228.8,1,1,1,111,Hibernating,1.0,3,1.1854922279792746,Reactivation or cost control
13072.0,267,1,177.15,1,1,1,111,Hibernating,1.0,1,0.6610074626865672,Reactivation or cost control
13075.0,130,1,919.61,2,1,3,213,Hibernating,2.0,3,7.019923664122137,Reactivation or cost control
13077.0,1,4,729.27,4,3,3,433,Loyal Customers,3.4,0,364.635,Upsell & cross-sell
13078.0,3,26,12627.94,4,4,4,444,Champions,4.0,2,3156.985,"Reward loyalty, exclusive offers"
13079.0,4,5,220.10000000000002,4,4,1,441,Loyal Customers,3.0999999999999996,0,44.02,Upsell & cross-sell
13080.0,179,1,58.08,1,1,1,111,Hibernating,1.0,3,0.32266666666666666,Reactivation or cost control
13081.0,12,11,28337.38,4,4,4,444,Champions,4.0,0,2179.7984615384617,"Reward loyalty, exclusive offers"
13082.0,126,9,3613.63,2,4,4,244,At Risk,3.2,3,28.453779527559057,Win-back campaigns
13083.0,4,2,303.75,4,2,1,421,Potential Loyalists,2.5,0,60.75,Targeted promotions
13085.0,158,2,416.08000000000004,1,2,2,122,Hibernating,1.6,3,2.61685534591195,Reactivation or cost control
13089.0,3,97,58825.83,4,4,4,444,Champions,4.0,2,14706.4575,"Reward loyalty, exclusive offers"
13090.0,9,14,8910.82,4,4,4,444,Champions,4.0,0,891.082,"Reward loyalty, exclusive offers"
13091.0,28,1,345.82,3,1,2,312,Potential Loyalists,2.1,0,11.924827586206897,Targeted promotions
13092.0,71,5,477.83,2,4,2,242,At Risk,2.6,0,6.636527777777777,Win-back campaigns
13093.0,276,8,7832.47,1,4,4,144,At Risk,2.8,1,28.27606498194946,Win-back campaigns
13094.0,21,12,1927.3200000000002,3,4,4,344,Hibernating,3.6000000000000005,0,87.60545454545455,Reactivation or cost control
13095.0,71,1,74.39999999999999,2,1,1,211,Hibernating,1.4000000000000001,3,1.0333333333333332,Reactivation or cost control
13097.0,33,10,6010.42,3,4,4,344,Hibernating,3.6000000000000005,0,176.77705882352942,Reactivation or cost control
13098.0,1,28,28882.44,4,4,4,444,Champions,4.0,2,14441.22,"Reward loyalty, exclusive offers"
13099.0,99,1,207.35999999999999,2,1,1,211,Hibernating,1.4000000000000001,3,2.0736,Reactivation or cost control
13101.0,234,1,101.19,1,1,1,111,Hibernating,1.0,1,0.43059574468085104,Reactivation or cost control
13102.0,1,24,6424.09,4,4,4,444,Champions,4.0,2,3212.045,"Reward loyalty, exclusive offers"
13103.0,40,1,243.94,3,1,1,311,Potential Loyalists,1.8000000000000003,0,5.949756097560975,Targeted promotions
13104.0,3,6,1098.48,4,4,3,443,Loyal Customers,3.6999999999999997,0,274.62,Upsell & cross-sell
13106.0,133,1,76.5,2,1,1,211,Hibernating,1.4000000000000001,3,0.5708955223880597,Reactivation or cost control
13107.0,44,4,1531.6200000000001,3,3,3,333,Hibernating,3.0,0,34.036,Reactivation or cost control
13108.0,373,1,350.06,1,1,2,112,Hibernating,1.2999999999999998,1,0.9359893048128343,Reactivation or cost control
13109.0,60,2,786.54,2,2,3,223,Hibernating,2.3,0,12.894098360655738,Reactivation or cost control
13110.0,31,7,1488.67,3,4,3,343,Hibernating,3.3000000000000003,0,46.5209375,Reactivation or cost control
13113.0,1,24,12245.960000000001,4,4,4,444,Champions,4.0,2,6122.9800000000005,"Reward loyalty, exclusive offers"
13115.0,12,4,2294.78,4,3,4,434,Loyal Customers,3.7,0,176.52153846153848,Upsell & cross-sell
13116.0,138,1,501.14,2,1,2,212,Hibernating,1.7000000000000002,3,3.605323741007194,Reactivation or cost control
13117.0,22,8,984.91,3,4,3,343,Hibernating,3.3000000000000003,0,42.82217391304348,Reactivation or cost control
13118.0,20,5,1197.81,3,4,3,343,Hibernating,3.3000000000000003,0,57.03857142857142,Reactivation or cost control
13120.0,239,1,30.599999999999998,1,1,1,111,Hibernating,1.0,1,0.1275,Reactivation or cost control
13121.0,269,1,283.73,1,1,1,111,Hibernating,1.0,1,1.050851851851852,Reactivation or cost control
13122.0,94,2,922.39,2,2,3,223,Hibernating,2.3,3,9.709368421052632,Reactivation or cost control
13124.0,90,3,3866.33,2,3,4,234,At Risk,2.9,3,42.48714285714286,Win-back campaigns
13126.0,5,8,2099.64,4,4,4,444,Champions,4.0,0,349.94,"Reward loyalty, exclusive offers"
13127.0,78,1,259.17,2,1,1,211,Hibernating,1.4000000000000001,3,3.2806329113924053,Reactivation or cost control
13130.0,94,1,64.0,2,1,1,211,Hibernating,1.4000000000000001,3,0.6736842105263158,Reactivation or cost control
13131.0,23,3,1073.3,3,3,3,333,Hibernating,3.0,0,44.72083333333333,Reactivation or cost control
13132.0,262,1,77.3,1,1,1,111,Hibernating,1.0,1,0.2939163498098859,Reactivation or cost control
13133.0,274,2,109.8,1,2,1,121,Hibernating,1.3,1,0.3992727272727273,Reactivation or cost control
13134.0,86,4,1793.58,2,3,4,234,At Risk,2.9,3,20.615862068965516,Win-back campaigns
13135.0,197,1,3096.0,1,1,4,114,Hibernating,1.9,3,15.636363636363637,Reactivation or cost control
13136.0,56,5,2607.61,2,4,4,244,At Risk,3.2,0,45.74754385964913,Win-back campaigns
13137.0,11,8,3650.41,4,4,4,444,Champions,4.0,0,304.2008333333333,"Reward loyalty, exclusive offers"
13138.0,22,6,962.39,3,4,3,343,Hibernating,3.3000000000000003,0,41.84304347826087,Reactivation or cost control
13139.0,16,7,5064.94,4,4,4,444,Champions,4.0,0,297.93764705882353,"Reward loyalty, exclusive offers"
13140.0,108,3,423.72,2,3,2,232,At Risk,2.3,3,3.8873394495412845,Win-back campaigns
13141.0,85,5,2388.75,2,4,4,244,At Risk,3.2,0,27.776162790697676,Win-back campaigns
13142.0,19,1,307.09,3,1,1,311,Potential Loyalists,1.8000000000000003,0,15.354499999999998,Targeted promotions
13144.0,333,1,110.95,1,1,1,111,Hibernating,1.0,1,0.332185628742515,Reactivation or cost control
13145.0,40,4,618.52,3,3,2,332,Hibernating,2.7,0,15.085853658536585,Reactivation or cost control
13146.0,26,1,228.91,3,1,1,311,Potential Loyalists,1.8000000000000003,0,8.478148148148149,Targeted promotions
13147.0,10,4,712.8000000000001,4,3,3,433,Loyal Customers,3.4,0,64.80000000000001,Upsell & cross-sell
13148.0,29,12,3707.12,3,4,4,344,Hibernating,3.6000000000000005,0,123.57066666666667,Reactivation or cost control
13149.0,14,4,1676.06,4,3,4,434,Loyal Customers,3.7,0,111.73733333333332,Upsell & cross-sell
13151.0,296,1,1257.8700000000001,1,1,3,113,Hibernating,1.5999999999999999,1,4.235252525252526,Reactivation or cost control
13153.0,6,1,486.22,4,1,2,412,Potential Loyalists,2.5,0,69.46000000000001,Targeted promotions
13155.0,33,4,971.76,3,3,3,333,Hibernating,3.0,0,28.581176470588236,Reactivation or cost control
13157.0,49,4,1741.22,3,3,4,334,Hibernating,3.3,0,34.8244,Reactivation or cost control
13158.0,95,4,1201.06,2,3,3,233,At Risk,2.5999999999999996,3,12.511041666666666,Win-back campaigns
13159.0,9,4,1437.85,4,3,3,433,Loyal Customers,3.4,0,143.785,Upsell & cross-sell
13160.0,22,1,91.8,3,1,1,311,Potential Loyalists,1.8000000000000003,0,3.991304347826087,Targeted promotions
13161.0,313,1,112.75,1,1,1,111,Hibernating,1.0,1,0.3590764331210191,Reactivation or cost control
13162.0,122,4,1688.29,2,3,4,234,At Risk,2.9,3,13.725934959349594,Win-back campaigns
13165.0,46,2,1021.48,3,2,3,323,Potential Loyalists,2.7,0,21.733617021276597,Targeted promotions
13166.0,283,1,417.2,1,1,2,112,Hibernating,1.2999999999999998,1,1.4690140845070423,Reactivation or cost control
13167.0,19,4,791.33,3,3,3,333,Hibernating,3.0,0,39.566500000000005,Reactivation or cost control
13168.0,36,4,1319.19,3,3,3,333,Hibernating,3.0,0,35.65378378378379,Reactivation or cost control
13169.0,64,2,712.88,2,2,3,223,Hibernating,2.3,0,10.967384615384615,Reactivation or cost control
13170.0,27,1,116.00999999999999,3,1,1,311,Potential Loyalists,1.8000000000000003,0,4.1432142857142855,Targeted promotions
13171.0,22,3,468.41,3,3,2,332,Hibernating,2.7,0,20.365652173913045,Reactivation or cost control
13173.0,4,2,353.65,4,2,2,422,Potential Loyalists,2.8000000000000003,0,70.72999999999999,Targeted promotions
13174.0,16,3,2817.03,4,3,4,434,Loyal Customers,3.7,0,165.70764705882354,Upsell & cross-sell
13176.0,46,1,492.84,3,1,2,312,Potential Loyalists,2.1,0,10.48595744680851,Targeted promotions
13177.0,65,1,282.45,2,1,1,211,Hibernating,1.4000000000000001,0,4.279545454545454,Reactivation or cost control
13178.0,26,11,5725.47,3,4,4,344,Hibernating,3.6000000000000005,0,212.05444444444444,Reactivation or cost control
13182.0,45,1,121.18,3,1,1,311,Potential Loyalists,1.8000000000000003,0,2.6343478260869566,Targeted promotions
13183.0,8,9,3957.78,4,4,4,444,Champions,4.0,0,439.75333333333333,"Reward loyalty, exclusive offers"
13184.0,15,10,1701.29,4,4,4,444,Champions,4.0,0,106.330625,"Reward loyalty, exclusive offers"
13185.0,268,1,71.4,1,1,1,111,Hibernating,1.0,1,0.2654275092936803,Reactivation or cost control
13186.0,40,3,1575.89,3,3,3,333,Hibernating,3.0,0,38.436341463414635,Reactivation or cost control
13187.0,337,1,236.02,1,1,1,111,Hibernating,1.0,1,0.6982840236686391,Reactivation or cost control
13188.0,11,1,114.60000000000001,4,1,1,411,Potential Loyalists,2.2,0,9.55,Targeted promotions
13189.0,19,2,260.68,3,2,1,321,Potential Loyalists,2.1,0,13.034,Targeted promotions
13192.0,95,2,911.94,2,2,3,223,Hibernating,2.3,3,9.499375,Reactivation or cost control
13193.0,61,1,117.88,2,1,1,211,Hibernating,1.4000000000000001,0,1.901290322580645,Reactivation or cost control
13194.0,136,1,60.7,2,1,1,211,Hibernating,1.4000000000000001,3,0.44306569343065694,Reactivation or cost control
13196.0,11,4,1797.78,4,3,4,434,Loyal Customers,3.7,0,149.815,Upsell & cross-sell
13198.0,10,6,3401.2400000000002,4,4,4,444,Champions,4.0,0,309.2036363636364,"Reward loyalty, exclusive offers"
13199.0,4,38,9817.12,4,4,4,444,Champions,4.0,2,1963.4240000000002,"Reward loyalty, exclusive offers"
13200.0,19,4,870.09,3,3,3,333,Hibernating,3.0,0,43.5045,Reactivation or cost control
13203.0,10,4,869.46,4,3,3,433,Loyal Customers,3.4,0,79.04181818181819,Upsell & cross-sell
13207.0,15,2,250.26000000000002,4,2,1,421,Potential Loyalists,2.5,0,15.641250000000001,Targeted promotions
13208.0,59,6,1223.9,2,4,3,243,At Risk,2.9,0,20.398333333333333,Win-back campaigns
13209.0,30,8,5891.61,3,4,4,344,Hibernating,3.6000000000000005,0,190.05193548387095,Reactivation or cost control
13210.0,94,1,353.48,2,1,2,212,Hibernating,1.7000000000000002,3,3.720842105263158,Reactivation or cost control
13211.0,10,3,1197.42,4,3,3,433,Loyal Customers,3.4,0,108.85636363636364,Upsell & cross-sell
13212.0,20,3,788.08,3,3,3,333,Hibernating,3.0,0,37.52761904761905,Reactivation or cost control
13213.0,57,5,1520.58,2,4,3,243,At Risk,2.9,0,26.216896551724137,Win-back campaigns
13216.0,268,1,333.74,1,1,2,112,Hibernating,1.2999999999999998,1,1.2406691449814127,Reactivation or cost control
13217.0,122,3,533.98,2,3,2,232,At Risk,2.3,3,4.3413008130081305,Win-back campaigns
13218.0,127,1,62.63999999999999,2,1,1,211,Hibernating,1.4000000000000001,3,0.48937499999999995,Reactivation or cost control
13220.0,78,4,819.2900000000001,2,3,3,233,At Risk,2.5999999999999996,0,10.370759493670887,Win-back campaigns
13221.0,240,2,847.41,1,2,3,123,Hibernating,1.9,1,3.5162240663900413,Reactivation or cost control
13223.0,200,2,163.20000000000002,1,2,1,121,Hibernating,1.3,3,0.8119402985074627,Reactivation or cost control
13224.0,60,2,2155.95,2,2,4,224,Hibernating,2.5999999999999996,0,35.34344262295082,Reactivation or cost control
13225.0,3,7,6463.84,4,4,4,444,Champions,4.0,0,1615.96,"Reward loyalty, exclusive offers"
13226.0,273,1,108.21000000000001,1,1,1,111,Hibernating,1.0,1,0.3949270072992701,Reactivation or cost control
13227.0,202,1,257.7,1,1,1,111,Hibernating,1.0,3,1.2694581280788177,Reactivation or cost control
13228.0,81,1,358.0,2,1,2,212,Hibernating,1.7000000000000002,3,4.365853658536586,Reactivation or cost control
13229.0,226,1,160.95,1,1,1,111,Hibernating,1.0,1,0.7090308370044053,Reactivation or cost control
13230.0,4,14,2806.97,4,4,4,444,Champions,4.0,0,561.394,"Reward loyalty, exclusive offers"
13232.0,13,7,1357.6,4,4,3,443,Loyal Customers,3.6999999999999997,0,96.97142857142856,Upsell & cross-sell
13233.0,74,2,605.12,2,2,2,222,Hibernating,2.0,3,8.068266666666666,Reactivation or cost control
13235.0,212,1,1031.07,1,1,3,113,Hibernating,1.5999999999999999,1,4.840704225352113,Reactivation or cost control
13236.0,25,2,744.85,3,2,3,323,Potential Loyalists,2.7,0,28.648076923076925,Targeted promotions
13238.0,17,4,700.73,4,3,3,433,Loyal Customers,3.4,0,38.92944444444444,Upsell & cross-sell
13239.0,262,1,329.56,1,1,2,112,Hibernating,1.2999999999999998,1,1.2530798479087453,Reactivation or cost control
13240.0,96,4,663.65,2,3,2,232,At Risk,2.3,3,6.841752577319587,Win-back campaigns
13242.0,112,3,270.40000000000003,2,3,1,231,At Risk,2.0,3,2.3929203539823014,Win-back campaigns
13243.0,203,1,600.07,1,1,2,112,Hibernating,1.2999999999999998,3,2.9415196078431376,Reactivation or cost control
13244.0,93,1,121.74000000000001,2,1,1,211,Hibernating,1.4000000000000001,3,1.2951063829787235,Reactivation or cost control
13245.0,51,1,430.5,3,1,2,312,Potential Loyalists,2.1,0,8.278846153846153,Targeted promotions
13246.0,18,6,1987.3,4,4,4,444,Champions,4.0,0,104.59473684210526,"Reward loyalty, exclusive offers"
13247.0,18,4,501.12,4,3,2,432,Loyal Customers,3.1,0,26.374736842105264,Upsell & cross-sell
13248.0,125,2,465.68,2,2,2,222,Hibernating,2.0,3,3.695873015873016,Reactivation or cost control
13249.0,92,3,711.41,2,3,3,233,At Risk,2.5999999999999996,3,7.649569892473118,Win-back campaigns
13253.0,157,2,1030.4,1,2,3,123,Hibernating,1.9,3,6.521518987341773,Reactivation or cost control
13255.0,9,2,399.51,4,2,2,422,Potential Loyalists,2.8000000000000003,0,39.951,Targeted promotions
13256.0,14,1,0.0,4,1,1,411,Potential Loyalists,2.2,0,0.0,Targeted promotions
13258.0,12,3,698.58,4,3,3,433,Loyal Customers,3.4,0,53.73692307692308,Upsell & cross-sell
13259.0,62,1,292.32,2,1,1,211,Hibernating,1.4000000000000001,0,4.64,Reactivation or cost control
13260.0,61,1,557.62,2,1,2,212,Hibernating,1.7000000000000002,0,8.993870967741936,Reactivation or cost control
13261.0,269,2,944.1,1,2,3,123,Hibernating,1.9,1,3.4966666666666666,Reactivation or cost control
13262.0,263,1,200.29,1,1,1,111,Hibernating,1.0,1,0.7586742424242424,Reactivation or cost control
13263.0,1,35,7454.07,4,4,4,444,Champions,4.0,2,3727.035,"Reward loyalty, exclusive offers"
13265.0,53,5,2107.66,2,4,4,244,At Risk,3.2,0,39.03074074074074,Win-back campaigns
13266.0,11,12,3834.2599999999998,4,4,4,444,Champions,4.0,0,319.52166666666665,"Reward loyalty, exclusive offers"
13267.0,3,19,4521.49,4,4,4,444,Champions,4.0,0,1130.3725,"Reward loyalty, exclusive offers"
13268.0,18,11,3214.69,4,4,4,444,Champions,4.0,0,169.1942105263158,"Reward loyalty, exclusive offers"
13269.0,1,15,5346.2300000000005,4,4,4,444,Champions,4.0,0,2673.1150000000002,"Reward loyalty, exclusive offers"
13270.0,366,1,590.0,1,1,2,112,Hibernating,1.2999999999999998,1,1.6076294277929155,Reactivation or cost control
13271.0,37,1,217.38,3,1,1,311,Potential Loyalists,1.8000000000000003,0,5.720526315789473,Targeted promotions
13272.0,31,2,276.56,3,2,1,321,Potential Loyalists,2.1,0,8.6425,Targeted promotions
13273.0,113,1,138.98,2,1,1,211,Hibernating,1.4000000000000001,3,1.2191228070175437,Reactivation or cost control
13276.0,64,2,590.9300000000001,2,2,2,222,Hibernating,2.0,0,9.091230769230771,Reactivation or cost control
13277.0,16,4,258.4,4,3,1,431,Loyal Customers,2.8,0,15.2,Upsell & cross-sell
13278.0,41,1,542.73,3,1,2,312,Potential Loyalists,2.1,0,12.922142857142857,Targeted promotions
13279.0,78,1,137.75,2,1,1,211,Hibernating,1.4000000000000001,3,1.7436708860759493,Reactivation or cost control
13280.0,122,3,814.86,2,3,3,233,At Risk,2.5999999999999996,3,6.624878048780488,Win-back campaigns
13282.0,18,3,1132.14,4,3,3,433,Loyal Customers,3.4,0,59.58631578947369,Upsell & cross-sell
13283.0,60,2,93.66,2,2,1,221,Hibernating,1.7,0,1.5354098360655737,Reactivation or cost control
13284.0,331,1,201.19,1,1,1,111,Hibernating,1.0,1,0.6059939759036145,Reactivation or cost control
13285.0,23,4,2709.12,3,3,4,334,Hibernating,3.3,0,112.88,Reactivation or cost control
13291.0,156,1,361.11,1,1,2,112,Hibernating,1.2999999999999998,3,2.300063694267516,Reactivation or cost control
13292.0,39,2,578.9399999999999,3,2,2,322,Potential Loyalists,2.4000000000000004,0,14.473499999999998,Targeted promotions
13294.0,190,2,873.74,1,2,3,123,Hibernating,1.9,3,4.574554973821989,Reactivation or cost control
